#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2024-06-19T10:09:25 [V7.33.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-06-19T10:09:25	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-oc.form=dec&-out.max=999999&-order=I&-out.src=J/ApJS/194/45/catalog&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJS/194/45/catalog&-out=z&-out=logLbol&-out=FIRST&-out=F6cm&-out=logL5100&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21940045
#Name: J/ApJS/194/45
#Title: QSO properties from SDSS-DR7 (Shen+, 2011)
#INFO	ivoid=ivo://cds.vizier/j/apjs/194/45	    IVOID of underlying data collection
#INFO	creator=Shen Y.	    First author or institution
#INFO	cites=bibcode:2011ApJS..194...45S	    Article or Data origin sources
#INFO	editor=Astrophysical Journal Supplement (AAS)	    Editor name (article)
#INFO	original_date=2011	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/194/45	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21940045	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-01-05	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_194_45_catalog:
#Name: J/ApJS/194/45/catalog
#Title: Catalog of quasar properties from SDSS DR7
#Column	z	(F9.6)	SDSS-DR7 redshift (Cat. VII/260)	[ucd=src.redshift]
#Column	logLbol	(F6.3)	? Bolometric luminosity (2)	[ucd=phys.luminosity]
#Column	FIRST	(I2)	[-1/2] FIRST (Cat. VIII/90) radio flag (4)	[ucd=meta.note]
#Column	F6cm	(E10.3)	? Observed radio flux density at rest-frame 6cm	[ucd=phot.flux.density;em.radio.3-6GHz]
#Column	logL5100	(F6.3)	? Monochromatic luminosity at 5100{AA}	[ucd=phys.luminosity]
z|logLbol|FIRST|F6cm|logL5100
 0.667200|45.573| 0|          |44.607
 0.650100|45.587| 0|          |44.621
 0.782600|46.070| 0|          |45.032
 1.500500|46.725| 0|          |
 1.229700|46.287| 0|          |
 2.988400|46.620| 0|          |
 0.768100|45.934| 0|          |45.077
 1.722900|46.546| 0|          |
 1.191900|46.530| 0|          |
 2.143300|46.715| 0|          |
 4.220300|47.229| 0|          |
 1.132000|46.280| 0|          |
 1.829200|46.075| 0|          |
 1.652100|46.584| 0|          |
 0.771300|46.422| 0|          |45.383
 3.338000|46.856| 0|          |
 1.687900|46.607| 0|          |
 1.764600|46.610| 0|          |
 0.813500|46.733| 1| 6.604e-01|45.793
 2.162200|46.574| 0|          |
 0.948500|46.183| 0|          |
 3.516800|46.780| 0|          |
 1.227900|46.536| 0|          |
 1.772900|46.948| 0|          |
 1.254400|46.721|-1|          |
 0.546200|45.114| 0|          |44.147
 1.396400|46.481| 0|          |
 1.975100|46.115| 0|          |
 3.480900|46.830| 0|          |
 1.330800|45.837| 0|          |
 1.871300|46.936|-1|          |
 3.585300|46.828| 0|          |
 2.013900|46.479| 0|          |
 0.955700|46.133| 0|          |
 1.453400|47.011| 1| 1.105e+01|
 1.099600|46.330| 0|          |
 1.687600|46.197|-1|          |
 3.522900|46.708| 0|          |
 3.022400|46.715| 0|          |
 1.614500|46.233| 1| 1.967e+00|
 1.091000|46.074| 0|          |
 0.811600|45.429| 0|          |44.413
 3.048900|46.609| 0|          |
 1.353600|46.962| 0|          |
 1.519600|46.588| 1| 7.222e+00|
 1.514600|46.401| 0|          |
 0.474500|46.067| 0|          |45.101
 1.444600|46.411| 0|          |
 1.601200|46.208| 0|          |
 0.750500|45.895| 2| 2.171e+01|45.047
 3.175700|45.958| 0|          |
 2.122800|46.648| 0|          |
 1.481800|45.944| 0|          |
 1.467000|46.599| 0|          |
 0.851800|46.088| 0|          |45.222
 0.345400|45.232| 0|          |44.265
 2.099200|46.788| 0|          |
 1.747800|46.514| 0|          |
 2.944000|46.813| 0|          |
 1.824400|46.809| 0|          |
 0.746600|45.940| 0|          |44.891
 1.582400|46.399| 0|          |
 1.130000|46.149| 0|          |
 0.509900|45.282| 0|          |44.315
 1.626600|46.769| 0|          |
 1.040400|46.101| 0|          |
 1.041400|46.761| 2| 5.214e+02|
 1.586200|46.732| 0|          |
 0.329300|45.246| 0|          |44.280
 2.093000|46.847| 0|          |
 1.985000|47.126| 0|          |
 1.932600|46.741| 0|          |
 3.241300|47.067| 0|          |
 2.037200|46.581| 0|          |
 0.986400|45.963| 0|          |
 1.478400|46.422| 0|          |
 1.489000|46.476| 0|          |
 2.022000|46.840| 0|          |
 0.448700|45.297| 0|          |44.331
 1.464300|46.609| 0|          |
 1.431000|46.346| 0|          |
 0.643300|45.695| 0|          |44.728
 1.293300|46.188| 0|          |
 0.612100|45.623| 0|          |44.657
 1.091500|46.065| 0|          |
 1.249300|46.210| 0|          |
 2.012500|46.383| 0|          |
 1.087100|46.189| 0|          |
 1.649500|46.546| 0|          |
 2.340000|45.458| 0|          |
 1.599300|46.966| 0|          |
 2.019800|46.719| 0|          |
 2.012600|46.998| 0|          |
 2.108900|46.689| 0|          |
 1.184200|46.131| 0|          |
 3.342900|46.761| 0|          |
 2.226600|46.660| 0|          |
 1.817700|46.519| 0|          |
 1.016300|45.861| 0|          |
 1.449200|46.802| 0|          |
 1.363900|46.307| 0|          |
 1.809900|47.517| 1| 9.199e+00|
 1.425900|46.720| 0|          |
 1.505000|45.898| 0|          |
 1.587600|46.492| 0|          |
 1.376600|45.744| 0|          |
 2.025000|46.881| 0|          |
 0.905900|46.867| 0|          |
 1.872500|46.241| 0|          |
 1.277700|46.416| 0|          |
 3.661000|46.716| 0|          |
 0.403600|45.555| 0|          |44.588
 2.754000|46.553| 0|          |
 2.155600|46.998|-1|          |
 1.798500|46.365| 0|          |
 0.907900|45.713| 0|          |
 1.482600|46.481| 0|          |
 2.575700|46.461| 0|          |
 1.359400|46.284| 0|          |
 2.045500|47.392| 0|          |
 1.498400|46.737| 0|          |
 0.353500|45.740| 0|          |44.773
 1.511400|46.539| 0|          |
 4.551400|47.351| 0|          |
 1.748100|46.971| 0|          |
 1.509900|46.864| 0|          |
 0.853500|46.075| 0|          |45.139
 1.795900|46.319| 0|          |
 1.559700|46.530| 0|          |
 1.440000|46.335| 0|          |
 1.533400|46.363| 0|          |
 1.077000|46.605| 0|          |
 0.661400|45.815|-1|          |44.848
 1.583500|46.356| 0|          |
 1.161500|45.899| 0|          |
 3.749900|47.052| 0|          |
 3.030700|47.352| 0|          |
 1.017700|46.320| 0|          |
 1.421400|46.473| 0|          |
 1.549200|46.416| 0|          |
 1.504200|46.178| 0|          |
 3.700200|46.781| 0|          |
 1.635100|46.025| 0|          |
 1.408900|46.441| 0|          |
 1.553900|46.980| 0|          |
 1.218800|46.261|-1|          |
 0.715800|45.287| 0|          |44.339
 1.534900|46.577| 0|          |
 1.632000|46.761| 0|          |
 0.956200|45.948| 0|          |
 1.446500|46.298| 0|          |
 3.157900|46.685| 0|          |
 0.585200|45.608| 1| 1.428e+00|44.641
 0.570800|45.797| 0|          |44.830
 0.987900|45.956| 0|          |
 0.824300|46.292| 0|          |45.324
 1.067600|46.211|-1|          |
 1.859300|46.616| 0|          |
 0.476500|45.641| 0|          |44.675
 1.629400|46.758| 0|          |
 0.315900|45.423| 0|          |44.456
 1.758400|46.609| 0|          |
 1.662600|46.544| 0|          |
 1.988300|46.631| 0|          |
 1.025700|45.554| 0|          |
 0.561900|45.568| 0|          |44.602
 0.533200|45.650| 0|          |44.683
 0.652000|45.657| 0|          |44.690
 2.684000|47.122| 0|          |
 1.939500|46.800| 0|          |
 1.889600|46.909| 0|          |
 0.736800|45.828| 0|          |44.934
 0.889200|46.344| 0|          |45.337
 2.041600|46.796| 0|          |
 1.000500|46.291| 0|          |
 1.173100|46.223| 0|          |
 1.242600|46.102| 0|          |
 1.517300|45.866| 0|          |
 1.066500|46.082| 0|          |
 1.243900|46.195| 0|          |
 0.990000|46.173| 0|          |
 0.751200|45.922| 0|          |44.970
 4.303300|46.842| 0|          |
 1.668500|46.923| 0|          |
 0.443900|45.801| 0|          |44.835
 1.407300|46.331| 0|          |
 1.000200|46.988| 0|          |
 3.987300|47.052| 0|          |
 4.529300|46.998| 0|          |
 0.884400|46.310| 0|          |45.373
 0.300200|45.512| 0|          |44.546
 0.676500|45.832| 1| 9.835e-01|44.866
 0.298600|45.103| 0|          |44.136
 3.437000|46.875| 0|          |
 0.662700|45.965| 0|          |44.998
 1.442200|46.313| 0|          |
 1.752700|46.584| 0|          |
 0.959400|46.174| 0|          |
 1.472500|47.732| 0|          |
 1.773100|46.480| 0|          |
 0.954300|46.668| 0|          |
 4.056700|47.039| 0|          |
 2.346800|46.855| 0|          |
 0.781800|45.387| 1| 1.604e+00|44.798
 1.474200|45.933| 0|          |
 1.901200|46.957| 0|          |
 0.645700|45.743| 0|          |44.776
 0.783100|45.799| 0|          |44.827
 0.719800|46.285| 0|          |45.304
 3.851400|47.204| 0|          |
 1.215100|46.505| 0|          |
 1.770900|47.338| 1| 1.738e+01|
 0.971400|46.146| 0|          |
 1.459400|46.561| 0|          |
 1.118000|45.941| 0|          |
 3.572200|46.709| 0|          |
 3.168300|46.360| 0|          |
 3.068100|46.624| 0|          |
 2.390900|46.541| 0|          |
 0.920800|46.007| 0|          |
 3.380400|47.270| 0|          |
 1.735700|46.544| 0|          |
 1.741500|47.340| 0|          |
 1.353000|45.959| 0|          |
 0.657500|45.659| 0|          |44.693
 2.020600|46.692|-1|          |
 0.480300|45.338| 0|          |44.371
 1.354900|46.378| 0|          |
 1.592600|46.286| 0|          |
 1.309200|46.336| 0|          |
 0.589100|45.192| 1| 1.121e+00|44.225
 1.617200|46.233| 0|          |
 1.798200|46.618| 0|          |
 1.258600|46.640| 0|          |
 1.979700|46.738| 0|          |
 1.353800|45.984| 0|          |
 2.421100|46.406| 0|          |
 0.939600|46.235| 1| 2.050e+00|
 2.271300|46.643| 1| 8.750e+01|
 1.320200|46.356| 0|          |
 1.697500|46.262| 0|          |
 2.180500|46.716| 1| 1.549e+02|
 3.140000|46.390| 0|          |
 0.461700|45.785| 0|          |44.819
 1.562600|46.671| 0|          |
 1.786900|46.042| 0|          |
 0.634700|45.608| 0|          |44.641
 3.772600|46.983| 1| 3.761e+00|
 3.420500|46.583| 1| 1.110e+02|
 3.091100|46.732| 0|          |
 1.037400|46.578| 0|          |
 0.812300|45.869| 0|          |44.890
 2.535500|46.606| 0|          |
 1.583600|46.785| 0|          |
 2.355300|46.425| 0|          |
 1.198900|46.229| 0|          |
 1.249300|46.970| 0|          |
 0.832900|46.248| 0|          |45.194
 1.520300|46.542| 2| 3.208e+01|
 2.025900|46.713| 0|          |
 1.635500|47.009| 0|          |
 1.248300|46.227| 0|          |
 0.939100|45.931| 0|          |
 0.917000|46.073| 0|          |
 1.119400|46.424| 0|          |
 1.405100|46.239| 1| 4.815e+00|
 0.947900|46.057| 0|          |
 0.373200|45.371| 0|          |44.405
 0.868100|45.514| 0|          |44.739
 0.754800|45.819| 0|          |44.975
 2.413700|47.110| 1| 3.382e+01|
 1.520400|45.706| 0|          |
 1.914900|46.354| 0|          |
 1.862900|46.735| 0|          |
 0.923300|45.995| 0|          |
 1.844900|47.013| 0|          |
 0.938500|45.517| 0|          |
 1.346200|45.832| 0|          |
 1.971500|46.265| 0|          |
 1.689600|46.765| 0|          |
 1.491000|46.712| 0|          |
 1.496900|46.419| 0|          |
 1.423700|46.449| 0|          |
 1.082100|46.401| 0|          |
 0.927100|46.131| 0|          |
 0.922500|45.610| 0|          |
 1.830800|46.268| 0|          |
 3.365600|47.309| 0|          |
 0.759800|45.346| 0|          |44.425
 1.146200|46.532| 0|          |
 1.378900|45.685| 0|          |
 0.938000|46.190| 0|          |
 1.661000|46.757| 0|          |
 4.579800|47.144| 0|          |
 1.104900|46.115| 0|          |
 2.154600|46.570| 0|          |
 0.834600|46.063|-1|          |45.201
 0.830300|46.326| 0|          |45.379
 2.070700|46.664| 0|          |
 2.506400|47.082| 0|          |
 3.058400|46.717| 0|          |
 0.820900|46.249| 0|          |45.156
 0.776000|45.622| 0|          |44.733
 1.900900|46.791| 0|          |
 1.384900|46.620| 0|          |
 1.214500|46.108| 0|          |
 1.858300|46.444| 0|          |
 1.534700|46.360| 0|          |
 4.761800|47.177| 0|          |
 0.245300|45.077| 0|          |44.110
 2.005200|46.963| 0|          |
 1.603000|46.579| 1| 8.660e+00|
 0.150600|44.985| 0|          |44.019
 1.373200|46.328| 0|          |
 2.355100|46.630| 1| 2.292e+01|
 0.788500|46.099| 0|          |45.132
 2.499900|46.567| 0|          |
 3.841300|47.127| 0|          |
 1.496500|46.775| 0|          |
 0.784000|45.670| 0|          |44.663
 0.271700|45.199| 0|          |44.233
 0.904000|46.125| 0|          |
 0.244600|45.168| 0|          |44.201
 1.610800|46.458| 0|          |
 0.787200|46.042| 0|          |45.173
 1.271000|46.282| 0|          |
 0.919000|46.486| 0|          |
 0.850600|46.088| 0|          |45.169
 1.019900|46.086| 0|          |
 1.903000|46.765| 0|          |
 1.183100|46.401| 0|          |
 0.893100|46.068| 0|          |
 1.097000|46.410| 0|          |
 0.867500|45.649| 0|          |44.719
 2.286600|46.452| 0|          |
 2.418900|47.244| 0|          |
 0.459800|45.397| 0|          |44.431
 0.515400|45.423| 0|          |44.457
 0.929200|46.088| 0|          |
 0.752700|44.879| 2| 1.202e+02|44.429
 1.191100|46.342| 0|          |
 2.443800|46.953| 0|          |
 2.441200|46.933| 1| 2.690e+00|
 0.786200|45.716| 0|          |44.715
 0.505200|45.676| 0|          |44.709
 1.703000|46.068| 0|          |
 1.508100|46.401| 0|          |
 1.868900|46.713| 0|          |
 1.869600|46.690|-1|          |
 1.571300|46.640| 0|          |
 0.876900|45.553| 0|          |44.737
 3.904000|46.739| 0|          |
 1.409700|46.412| 0|          |
 1.420100|46.452| 0|          |
 2.123300|47.043| 0|          |
 1.978700|46.873| 0|          |
 1.425700|46.842| 0|          |
 0.776700|45.875| 1| 1.068e+00|44.908
 0.204700|45.122| 0|          |44.156
 1.044800|46.429| 1| 8.113e-01|
 1.679600|46.729| 0|          |
 1.612500|45.773| 0|          |
 3.095300|47.151| 0|          |
 0.902700|45.840| 0|          |
 1.570600|46.483| 0|          |
 1.785600|46.449| 0|          |
 0.638800|45.925| 0|          |44.958
 0.976000|46.015| 0|          |
 1.968300|46.827| 1| 3.221e+00|
 1.228000|46.300| 0|          |
 2.300900|47.027| 0|          |
 1.658500|46.448| 0|          |
 1.800100|46.499| 0|          |
 1.879700|46.621| 0|          |
 2.825900|46.582| 0|          |
 2.462600|46.973| 0|          |
 1.078900|46.543| 0|          |
 1.971700|46.181| 0|          |
 3.054400|46.774| 0|          |
 3.047200|46.695| 0|          |
 1.689300|46.446| 0|          |
 1.606300|46.412| 0|          |
 0.396800|45.477| 0|          |44.510
 1.671800|46.399| 0|          |
 1.668400|46.023| 0|          |
 2.054000|47.042| 0|          |
 3.475700|46.956| 0|          |
 0.206800|44.989| 0|          |44.023
 1.359300|45.395| 1| 1.873e+01|
 1.094700|46.121| 0|          |
 2.289700|46.463| 0|          |
 0.613500|45.726| 0|          |44.759
 2.294900|46.834| 0|          |
 1.909000|47.171| 0|          |
 3.529800|46.775| 0|          |
 1.093000|46.301| 0|          |
 2.092700|47.136| 0|          |
 1.650100|46.427| 0|          |
 1.817700|46.872| 0|          |
 0.451100|45.328| 0|          |44.362
 2.210500|46.581| 0|          |
 1.781700|46.118| 0|          |
 3.765200|46.698| 0|          |
 0.843900|46.107| 0|          |45.101
 1.551600|45.894| 0|          |
 1.568500|46.719| 0|          |
 1.574400|46.467| 0|          |
 2.101300|46.877| 0|          |
 1.046800|46.411| 0|          |
 1.522000|46.782| 1| 3.316e+01|
 1.530100|46.013| 0|          |
 1.499200|46.113| 0|          |
 2.026100|46.651| 0|          |
 1.994800|46.906| 0|          |
 1.935600|46.656| 0|          |
 1.283100|46.561| 0|          |
 1.025200|46.274| 1| 7.337e-01|
 2.044600|46.813| 0|          |
 0.226700|45.018| 2| 9.539e+01|44.051
 1.054200|46.179| 0|          |
 0.225000|45.947| 0|          |44.980
 3.211800|46.802| 0|          |
 1.019400|46.040| 0|          |
 0.919800|46.127| 0|          |
 1.912300|46.844| 0|          |
 0.722000|46.042| 0|          |44.901
 1.171300|46.136| 1| 2.905e+00|
 1.345900|45.925| 0|          |
 2.931600|47.259| 0|          |
 3.564900|47.150| 0|          |
 1.722200|46.266| 1| 1.697e+00|
 1.387500|46.372| 0|          |
 2.963000|46.307| 0|          |
 1.156400|46.350| 0|          |
 1.506500|46.499| 0|          |
 2.068600|46.684| 0|          |
 1.514900|46.323| 0|          |
 1.925900|46.384| 0|          |
 0.249600|45.073| 0|          |44.107
 0.545600|45.897| 0|          |44.931
 2.819700|46.842| 0|          |
 1.705600|46.448| 0|          |
 1.922100|46.829| 0|          |
 1.301500|46.295| 0|          |
 2.067100|46.699| 0|          |
 1.922200|47.172| 0|          |
 0.531800|45.962| 0|          |44.996
 2.289100|46.974| 0|          |
 0.631400|45.580| 0|          |44.613
 1.726200|46.644| 0|          |
 1.333800|46.285| 0|          |
 0.418000|45.305| 0|          |44.339
 1.324500|46.334| 0|          |
 1.122300|46.242| 0|          |
 4.812900|47.185| 0|          |
 0.617300|45.919| 0|          |44.953
 2.148200|47.233| 0|          |
 1.476500|46.391| 0|          |
 0.995200|45.748| 0|          |
 1.230200|46.177| 0|          |
 1.274900|46.281| 0|          |
 1.740100|46.563| 0|          |
 0.366200|45.256| 0|          |44.289
 1.904500|46.898| 0|          |
 0.833100|45.867| 0|          |44.855
 2.134600|46.785| 0|          |
 0.903200|46.138| 0|          |
 2.311600|47.042| 0|          |
 1.822100|46.018| 0|          |
 1.649300|46.411| 0|          |
 1.427700|46.518| 0|          |
 2.343800|46.829| 0|          |
 2.835900|46.532| 0|          |
 0.432200|45.301| 0|          |44.335
 2.815000|47.081| 0|          |
 1.865800|47.421| 0|          |
 1.042100|46.194| 0|          |
 1.805000|46.584| 0|          |
 0.992500|46.169| 0|          |
 1.806900|46.752| 2| 8.914e+01|
 3.438500|47.035| 1| 1.801e+02|
 2.189500|46.686| 0|          |
 1.914000|46.810| 0|          |
 1.298700|46.335| 0|          |
 1.152800|46.287| 0|          |
 1.652400|46.400| 0|          |
 1.418400|46.339| 0|          |
 1.734200|46.487| 0|          |
 1.041900|45.710| 0|          |
 2.276800|47.249| 0|          |
 0.271500|45.746| 0|          |44.779
 2.351900|46.963| 0|          |
 1.296600|46.327| 0|          |
 0.511600|45.011| 0|          |44.044
 1.665500|46.646| 0|          |
 0.682700|45.990| 0|          |45.024
 1.752600|46.512| 0|          |
 1.144500|46.474| 0|          |
 1.905600|47.052| 0|          |
 1.769900|46.688| 2| 5.969e+01|
 1.245600|46.825| 0|          |
 0.787500|45.891| 0|          |44.946
 1.960300|46.967| 0|          |
 2.155800|47.213| 0|          |
 0.787300|46.230| 0|          |45.378
 1.621500|46.946| 0|          |
 0.261100|45.080| 1| 1.017e+01|44.114
 1.655700|46.531| 0|          |
 1.688200|46.392| 0|          |
 1.243900|46.244| 0|          |
 1.061100|45.893| 0|          |
 0.715100|46.230| 0|          |45.281
 0.777800|45.921| 0|          |44.909
 1.882400|46.830| 0|          |
 3.760800|46.746| 0|          |
 2.398800|47.037| 0|          |
 0.376300|45.322| 0|          |44.356
 1.752300|46.314| 0|          |
 1.139700|46.150| 0|          |
 2.065000|46.417| 0|          |
 0.883100|46.175| 0|          |45.363
 0.830800|45.016| 0|          |44.256
 1.454700|46.273| 0|          |
 1.136900|46.024|-1|          |
 0.809500|45.782| 0|          |44.902
 0.178700|45.024| 0|          |44.057
 1.646600|46.040| 0|          |
 0.745700|45.712| 0|          |44.856
 0.567200|45.587| 0|          |44.621
 0.354400|45.347| 0|          |44.380
 0.951200|45.777| 0|          |
 0.260600|45.071| 0|          |44.104
 1.110300|46.105| 1| 2.912e+00|
 1.596500|46.601| 0|          |
 2.278800|46.821| 0|          |
 1.929000|47.135| 0|          |
 0.285800|45.223| 0|          |44.257
 1.039300|46.070| 0|          |
 1.647100|46.405| 0|          |
 2.021500|46.263| 0|          |
 1.527500|46.553| 0|          |
 0.638000|45.112| 0|          |44.145
 0.756100|45.920| 0|          |44.983
 1.260700|45.880| 2| 3.568e+01|
 1.110900|45.978| 0|          |
 0.422100|45.320| 0|          |44.353
 2.315600|46.865| 0|          |
 1.475000|46.467| 0|          |
 1.251100|46.277| 0|          |
 2.290300|47.089| 0|          |
 1.966500|46.095| 0|          |
 2.076200|46.626| 0|          |
 1.862400|46.973| 0|          |
 0.488000|45.483| 0|          |44.517
 0.643600|45.437| 0|          |44.470
 1.130900|46.373| 0|          |
 1.199200|46.760| 0|          |
 0.313300|45.102| 0|          |44.135
 1.703000|46.568| 0|          |
 1.652200|46.445| 0|          |
 1.331300|46.262|-1|          |
 2.456400|47.031| 0|          |
 0.863500|46.281| 0|          |45.526
 1.325900|46.534| 0|          |
 3.456900|46.854| 0|          |
 0.920000|45.444| 0|          |
 1.236300|46.550| 0|          |
 0.862800|45.721| 1| 9.166e-01|45.134
 0.689000|45.317| 0|          |44.351
 0.523700|45.580| 0|          |44.613
 3.280100|46.858| 0|          |
 0.891300|45.983| 0|          |
 1.288200|46.539| 0|          |
 1.832700|46.263| 0|          |
 3.685600|47.107| 1| 3.540e+00|
 1.162700|45.711| 0|          |
 0.624700|45.841| 0|          |44.874
 1.990900|46.863| 0|          |
 1.145400|46.331| 0|          |
 2.100300|46.678| 0|          |
 1.656100|45.826| 0|          |
 3.114500|47.008| 0|          |
 2.056700|46.467| 0|          |
 1.787900|46.229| 0|          |
 4.618400|47.263| 0|          |
 3.406200|46.835| 0|          |
 1.046300|46.127| 0|          |
 1.184400|45.707| 0|          |
 1.298300|46.206|-1|          |
 2.604900|47.271| 0|          |
 0.281300|45.427| 0|          |44.461
 2.523800|46.387|-1|          |
 1.991000|47.074| 0|          |
 1.754900|46.673| 0|          |
 1.130100|46.063| 0|          |
 1.129100|46.276| 1| 2.928e+00|
 1.907400|46.652| 0|          |
 1.748900|46.712| 0|          |
 1.129700|45.941| 0|          |
 1.468100|46.340| 0|          |
 0.539500|45.517| 0|          |44.550
 3.272500|46.636| 0|          |
 1.548300|46.512| 0|          |
 0.772000|46.146| 0|          |45.199
 1.265700|46.592| 0|          |
 0.197000|45.244| 0|          |44.278
 1.295600|46.332| 0|          |
 1.653200|46.311| 0|          |
